Column1
Jméno rubriky,Název článku/videa,Views,Dokoukanost do 25 %,Dokoukanost do 50 %,Dokoukanost do 75 %,Dokoukanost do 100 %
Hlas na poušti,V roce 1995 dostala ruská mafie v ČR tvrdý úder. Svět ho ocenil, naši politici ne,15,26.66666666666667,6.666666666666667,6.666666666666667,0.0
Krimi,Na střeše obchodního domu u Prahy hořela fotovoltaika, stovky evakuovaných,15,66.66666666666666,60.0,53.33333333333334,53.33333333333334
Krimi,Kriminalisté rozprášili v Olomouci skupinu dealerů drog. Vedla ji žena,15,86.66666666666667,80.0,80.0,80.0
Zdraví,Rakovina tlustého střeva: kolonoskopii zřejmě brzy nahradí kapka krve,15,86.66666666666667,73.33333333333333,73.33333333333333,60.0
TV a streaming,Seriálový Vetřelec dobyl Londýn. V betonových kulisách ztroskotala i vesmírná loď,15,86.66666666666667,86.66666666666667,73.33333333333333,33.33333333333333
Dítě a rodina,Malá Astrid prodělala tři mozkové mrtvice, spouštěčem byly zřejmě plané neštovice,15,86.66666666666667,66.66666666666666,60.0,53.33333333333334
Film,Muž, který stál v cestě. Filmová fikce versus historická realita,15,53.33333333333334,20.0,20.0,13.33333333333333
Film,RECENZE: Klaun v kukuřičném poli číhá s poctivým venkovským masakrem,15,86.66666666666667,86.66666666666667,80.0,66.66666666666666
Krimi,Muž v pražské tramvaji šermoval šroubovákem a kobercovým nožem, vyděšení cestující volali policisty,15,73.33333333333333,73.33333333333333,66.66666666666666,46.66666666666666
Koktejl,Aligátoři zamrzli v rybníku, z ledu jim vykukovaly jen nozdry,15,86.66666666666667,86.66666666666667,86.66666666666667,80.0
Krimi,Muži, který v Hradci Králové brutálním způsobem zabil Číňanku, hrozí výjimečný trest,15,86.66666666666667,86.66666666666667,80.0,73.33333333333333
Krimi,Zoopark ve Zvoli u Prahy přišel o povolení pro chov pum,15,93.33333333333333,80.0,60.0,60.0
Evropa,„Je to Zelenského sabotáž.“ Fico dál vyhrožuje Ukrajincům za ukončení tranzitu plynu,15,80.0,40.0,6.666666666666667,6.666666666666667
Krimi,Bývalí manželé dostali doživotí za vraždu sběratele,15,93.33333333333333,86.66666666666667,86.66666666666667,80.0
Koktejl,Rozhořčená žena skopla manžela do nádrže s rybami. Zapomněl poslat syna do školy,15,86.66666666666667,73.33333333333333,73.33333333333333,60.0
Sex a vztahy,Sex ve zralém věku může být velmi vzrušující,15,80.0,40.0,20.0,20.0
Ekonomika,Automobilka BMW zaměstná v novém logistickém centru v Mošnově stovky lidí,15,73.33333333333333,73.33333333333333,53.33333333333334,46.66666666666666
Zdraví,Výměna aortální chlopně se dnes dělá neinvazivně v lokální anestezii, bez velké operace,15,80.0,66.66666666666666,46.66666666666666,33.33333333333333
Kultura,Skupina Traktor představuje videoklip k písničce Letokruhy,15,66.66666666666666,53.33333333333334,46.66666666666666,40.0
Cestování,Trojměstí láká lázeňskou atmosférou, mořem i příznivými cenami,15,93.33333333333333,86.66666666666667,66.66666666666666,66.66666666666666
Sex a vztahy,Prsa nebo zadek? Co je pro muže atraktivnější,15,33.33333333333333,26.66666666666667,13.33333333333333,6.666666666666667
Hardware,Na bojiště i do hor. Vědci z ČVUT vyvinuli nového autonomního robota,15,100.0,100.0,100.0,100.0
Krimi,Tymákov zažil další mord, přiznal se k němu bratr dvojnásobného vraha,15,86.66666666666667,86.66666666666667,86.66666666666667,80.0
Móda a kosmetika,Jak připravit rajskou pro ty nejmlsnější jazýčky,15,26.66666666666667,20.0,6.666666666666667,6.666666666666667
Koktejl,Do vln Pacifiku se zřítil kus legendární pobřežní silnice,15,80.0,80.0,73.33333333333333,73.33333333333333
Lifestyle,V jednopokojovém bytě má 68 jedovatých hadů a kajmana. Zašli jsme na návštěvu,15,20.0,6.666666666666667,6.666666666666667,0.0
Krimi,Teplákový gang měl v Břeclavi přepadnout směnárníka. Jen jsme se ptali na cestu, tvrdí soudu,14,92.85714285714286,92.85714285714286,92.85714285714286,92.85714285714286
Koktejl,Adopce mláďat. Když čapí tragédie končí happyendem,14,85.71428571428571,85.71428571428571,78.57142857142857,71.42857142857143
Vtipy,Andrej Babiš chce propojit levou stranu. Chybí mu poslední krůček,14,78.57142857142857,78.57142857142857,64.28571428571429,64.28571428571429
Počasí,Do Česka míří silné bouřky a přívalový déšť,14,0.0,0.0,0.0,0.0
AutoMoto,Mercedes-Benz jedná s BMW o sdílení spalovacího motoru,14,85.71428571428571,71.42857142857143,71.42857142857143,71.42857142857143
Hlavní město Praha,Tramvaj do Zdib povede i nad dálnicí D8, ukazuje vizualizace,14,71.42857142857143,57.14285714285714,57.14285714285714,42.85714285714285
Válka na Ukrajině,Ruská posádka byla při bleskové operaci zcela zničena. Ukrajinci oznámili dobytí Andrijivky,14,85.71428571428571,71.42857142857143,71.42857142857143,64.28571428571429
Krimi,Za vraždu v karvinském domě pro seniory poslal soud muže na 18 let za mříže,14,85.71428571428571,78.57142857142857,78.57142857142857,71.42857142857143
Ekonomika,Stavební úřady dál zápolí s digitalizací. Problémy má většina obcí a krajů,14,92.85714285714286,85.71428571428571,85.71428571428571,64.28571428571429
AutoMoto,Zmenšený model formule má úchvatné detaily, stojí ale jako dobře vybavená fabie,14,57.14285714285714,42.85714285714285,35.71428571428572,28.57142857142857
Zahraniční,Vojákům na Slovensku koupili PlayStationy za půl milionu, aby byli v pohodě,14,71.42857142857143,64.28571428571429,57.14285714285714,57.14285714285714
Cestování,Exotika s nádechem Japonska, kterou Češi ještě neobjevili,14,85.71428571428571,78.57142857142857,64.28571428571429,64.28571428571429
Domácí,Jaký doopravdy byl. PPF zveřejnila záběry Petra Kellnera,14,71.42857142857143,42.85714285714285,28.57142857142857,7.142857142857142
Domácí,Dítě pohřbené v mohyle nedaleko Řípu patřilo před 6000 lety ke společenské elitě,14,85.71428571428571,64.28571428571429,57.14285714285714,50.0
Krimi,Z ohavné šikany v Hodoníně se bude zpovídat pět školaček, policisté ukončili vyšetřování,14,85.71428571428571,78.57142857142857,71.42857142857143,57.14285714285714
Lifestyle,Šance na otěhotnění po čtyřicítce jsou čtyři procenta, na potrat 40 procent,14,21.42857142857143,14.28571428571428,14.28571428571428,0.0
Domácí,U zámku Jezeří vznikne jezero. Natočili jsme začínající unikátní proměnu lomu na Mostecku,14,78.57142857142857,71.42857142857143,57.14285714285714,50.0
Krimi,Na Strakonické v Praze se v noci z kamionu vysypaly lahve od piva,14,64.28571428571429,57.14285714285714,57.14285714285714,57.14285714285714
Koktejl,Mýval se v centru Českých Budějovic díval na strážníky z parapetu. Pak jim skočil na auto a zmizel,14,100.0,85.71428571428571,78.57142857142857,78.57142857142857
Domácí,Slovenka se narodila se zdeformovanou půlkou obličeje. O život bojuje už od narození,14,78.57142857142857,78.57142857142857,71.42857142857143,50.0
Cestování,Čeští manželé našli domov v divoké jižní Itálii. Na striktní dodržování pravidel se tam moc nehraje,14,35.71428571428572,21.42857142857143,21.42857142857143,7.142857142857142
Zdraví,Od bolesti kolen mohou pomoci jednoduchá cvičení, vyzkoušejte je s námi,14,85.71428571428571,85.71428571428571,78.57142857142857,42.85714285714285
Zdraví,Lepší než botox. Obličejová jóga umí omladit a zbavit stresu. Zájem o ni mají i muži,14,71.42857142857143,71.42857142857143,71.42857142857143,57.14285714285714
Film,Dagmar Havlová Veškrnová, Eva Holubová a Pavlína Pořízková točí Bardotky,14,100.0,85.71428571428571,85.71428571428571,85.71428571428571
Cestování,Valldemossa: tiché dějiště velkých příběhů,14,85.71428571428571,78.57142857142857,78.57142857142857,78.57142857142857
Sex a vztahy,Ženy po třicítce prožívají sex mnohem intenzivněji a náruživěji,14,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142
Zdraví,Cviky, které vám pomohou k výraznějším sexuálním prožitkům,14,85.71428571428571,42.85714285714285,35.71428571428572,14.28571428571428
Koktejl,Největší bolest na světě připomíná postřelení kulkou a způsobuje ji tento tvor,14,100.0,100.0,100.0,100.0
Koktejl,Policie našla v kukuřičném poli u Pasova stovky prázdných přepravek od piva,14,100.0,100.0,85.71428571428571,57.14285714285714
Koktejl,Půlka tváře černá, druhá do zrzava, každé oko jiné. Kočka Venus je hříčkou přírody,14,57.14285714285714,50.0,21.42857142857143,21.42857142857143
Film,Avatar přichází potřetí. Přinese oheň a prach,14,78.57142857142857,71.42857142857143,57.14285714285714,35.71428571428572
Domácí,Pokud nám volby ukradnou, nazrál čas na odboj, vyzval lídr Stačilo! Své příznivce cvičí se zbraní,14,71.42857142857143,64.28571428571429,64.28571428571429,42.85714285714285
Krimi,Vysypaný náklad s pivem komplikoval příjezd do Prahy od dálnice D1,14,92.85714285714286,85.71428571428571,85.71428571428571,71.42857142857143
Komentáře,Trefa Milana Mikuleckého: Trump, Putin a hra o čas, který Ukrajina nemá,14,78.57142857142857,57.14285714285714,42.85714285714285,0.0
Řetězák,Říkají mu elixír věčného mládí z mučených dětí. Adrenochrom je oblíbeným tématem konspirátorů,14,78.57142857142857,64.28571428571429,42.85714285714285,35.71428571428572
Bezpečnost,Falešný policista připravil ženu z Olomoucka o půl milionu,14,78.57142857142857,64.28571428571429,57.14285714285714,57.14285714285714
Ekonomika,Americkou státní kasu mají spasit obchodníci s kryptoměnami,14,92.85714285714286,92.85714285714286,92.85714285714286,85.71428571428571
Koktejl,Míchačce na Filipínách selhaly brzdy a zřítila se ze silnice,14,78.57142857142857,78.57142857142857,78.57142857142857,78.57142857142857
Krimi,Mladá chodkyně a její pes zemřeli po srážce s motorkářem na nábřeží v Praze,14,85.71428571428571,64.28571428571429,57.14285714285714,50.0
Internet a PC,IFA 2024: Podivné koule rostou v Berlíně. Po autech a koloběžkách přichází sdílené soukromí,14,92.85714285714286,85.71428571428571,78.57142857142857,71.42857142857143
Krimi,Afričan odsouzený za znásilnění dívky byl hned po propuštění z vězení zatčen,14,57.14285714285714,57.14285714285714,57.14285714285714,42.85714285714285
Válka na Ukrajině,Witkoff to spletl. Rusové nenabídli stažení sil ze Záporoží, ale požadují odchod Ukrajinců, píše Bild,14,78.57142857142857,78.57142857142857,57.14285714285714,57.14285714285714
Zbytečná válka,Akce jak z bondovky, říká analytik o útoku na ruská letiště. Vyvolal paniku,14,14.28571428571428,7.142857142857142,7.142857142857142,0.0
Domácí,Motoristé rozdávali vodu na metalovém festivalu, organizátoři byli proti,14,85.71428571428571,78.57142857142857,78.57142857142857,78.57142857142857
Sex a vztahy,Jak ve vztahu vzájemně synchronizovat chuť na sex,13,15.38461538461539,15.38461538461539,7.692307692307693,0.0
Bezpečnost,Deepfake s Babišem ho přesvědčil investovat, naletěl však podvodníkovi,13,92.3076923076923,69.23076923076923,53.84615384615385,53.84615384615385
Domácí,Pekarová odešla z konference při projevu šéfky ruského parlamentu,13,61.53846153846154,53.84615384615385,46.15384615384615,0.0
Film,RECENZE: Mezi námi děvčaty 2 – babička Curtisová s duší puberťačky vítězí nad všemi,13,84.61538461538461,76.92307692307693,76.92307692307693,61.53846153846154
Krimi,Pelta jde na 5,5 roku do vězení. Soud zamítl jeho odvolání,13,69.23076923076923,69.23076923076923,61.53846153846154,61.53846153846154
Dítě a rodina,Podívejte se, jak zachránit miminko. Jednou se vám to může hodit,13,92.3076923076923,92.3076923076923,76.92307692307693,76.92307692307693
Amerika,Walker po nárazu ještě žil,13,92.3076923076923,69.23076923076923,38.46153846153847,38.46153846153847
2. světová válka,1945: Nejvražednější úder božského větru,13,92.3076923076923,92.3076923076923,76.92307692307693,69.23076923076923
Ekonomika,Nová D4 se kompletně otevřela. Řidiči jsou pod neustálou kontrolou kamer,13,92.3076923076923,84.61538461538461,84.61538461538461,84.61538461538461
Krimi,Při honičce s policií na Liberecku málem přejel několik lidí, skončil v potoce,13,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693
Móda a kosmetika,Koupání bez plavek není jen módní trend, ale i životní styl,13,46.15384615384615,23.07692307692308,15.38461538461539,15.38461538461539
Jak bydlí VIP,Dcera slavného architekta je nadšenou propagátorkou minimalistického bydlení,13,84.61538461538461,76.92307692307693,76.92307692307693,61.53846153846154
Zdraví,V Praze vzniká první banka stolice v Česku. Fekální dárci musí splnit náročné podmínky,13,61.53846153846154,46.15384615384615,30.76923076923077,30.76923076923077
Jihomoravský kraj,Prezident Pavel na jižní Moravě podpořil vznik CHKO Soutok,13,92.3076923076923,92.3076923076923,92.3076923076923,92.3076923076923
Domácí,Sportovní služební vůz šéfky zlínské hygieny je drahá rarita. Jinde si vystačí s fabií,13,92.3076923076923,84.61538461538461,76.92307692307693,76.92307692307693
Krimi,Recidivista střelil ženu v olomoucké herně do hlavy. Soud mu potvrdil doživotí,13,30.76923076923077,30.76923076923077,30.76923076923077,30.76923076923077
Hlavní město Praha,Oděvní banka má nedostatek oblečení pro charitu. Zhruba polovina darovaného se nedá použít,13,76.92307692307693,53.84615384615385,53.84615384615385,46.15384615384615
Krimi,Policie našla sochu ukradenou před 15 lety,13,92.3076923076923,84.61538461538461,84.61538461538461,76.92307692307693
Tipy a trendy,Inženýr postavil vzdušný zámek z kontejnerů. Jeho dům na stromě zaujme na první pohled,13,76.92307692307693,69.23076923076923,69.23076923076923,69.23076923076923
Krimi,Bývalý kickboxer a politik před soudem. Podle obžaloby jednou ranou zmrzačil úředníka,13,92.3076923076923,76.92307692307693,69.23076923076923,61.53846153846154
Mobil,Stále patří k nejlepším mobilům. Ceny přesto spadly o více než 10 000 Kč,13,84.61538461538461,84.61538461538461,76.92307692307693,0.0
Hlavní město Praha,Nad Prahou proletěla formace 12 vrtulníků. Probíhá mezinárodní cvičení záchranářů,13,69.23076923076923,30.76923076923077,23.07692307692308,15.38461538461539
Parlamentní volby,Až příliš velký Fiala v památkové rezervaci. Volební poutač v centru Brna rozladil památkáře,13,100.0,84.61538461538461,84.61538461538461,61.53846153846154
Krimi,Žárlil, že spí s jeho sestrou, tak ho umlátil pěstmi. Stejně ho nikdo neměl rád, řekl u soudu,13,69.23076923076923,69.23076923076923,61.53846153846154,61.53846153846154
Počasí,Přes jih Evropy přejdou bouře s vytrvalými lijáky,13,30.76923076923077,23.07692307692308,15.38461538461539,15.38461538461539
Jak na to,Vyrobte si lapač na octomilky,13,100.0,84.61538461538461,84.61538461538461,76.92307692307693
Krimi,Mladík skočil před přijíždějící metro v Praze, ani nouzové tlačítko nepomohlo,13,92.3076923076923,76.92307692307693,76.92307692307693,76.92307692307693
Plzeňský kraj,Díra po kulturáku v centru Plzně hraje o zásadní razítko,13,92.3076923076923,92.3076923076923,76.92307692307693,76.92307692307693
Domácí,Mopedisté mají svého prezidenta. Svůj stadion bych nikdy neprodal, říká,13,84.61538461538461,69.23076923076923,61.53846153846154,61.53846153846154
Válka na Ukrajině,Stejně vím, co se stane. Trump Putinovi zkrátí padesátidenní lhůtu pro ukončení války,13,92.3076923076923,76.92307692307693,76.92307692307693,76.92307692307693
